id,date,time,competition,tournament,home_team,away_team,home_goals,away_goals,score,opponent,venue,result,played,stadium,stadium_fr,city,belgium_coach,referee,url
1679,1998-06-13,21:00,FIFA World Cup,France - 1998,Netherlands,Belgium,0,0,0-0,Netherlands,away,D,true,Stade De France,Stade de France,Parijs,Georges Leekens,Pierluigi Collina,https://www.rbfa.be/en/international-game/1679
73,1998-06-20,17:30,FIFA World Cup,France - 1998,Belgium,Mexico,2,2,2-2,Mexico,home,D,true,Stade Chaban-Delmas,Stade Chaban-Delmas,Bordeaux,Georges Leekens,Hugh Dallas,https://www.rbfa.be/en/international-game/73
74,1998-06-25,16:00,FIFA World Cup,France - 1998,Belgium,Korea Republic,1,1,1-1,Korea Republic,home,D,true,Parc Des Princes,Parc des Princes,Parijs,Georges Leekens,Marcio Rezende De Freitas,https://www.rbfa.be/en/international-game/74
1624,1998-11-18,20:00,International friendly,,Luxembourg,Belgium,0,0,0-0,Luxembourg,away,D,true,Josy Barthel Stadion,Stade Josy Barthel,Luxemburg,Georges Leekens,Stéphane Bre,https://www.rbfa.be/en/international-game/1624
75,1999-02-03,21:00,Friendly tournament,,Belgium,Cyprus,1,0,1-0,Cyprus,home,W,true,Tsirion Athletic Centre,Tsirion Athletic Centre,Nicosia,Georges Leekens,Yiannakis Kyprianides,https://www.rbfa.be/en/international-game/75
1435,1999-02-05,21:00,Friendly tournament,,Belgium,Greece,0,1,0-1,Greece,home,L,true,New Gsz Stadium,New Gsz Stadium,Larnaca,Georges Leekens,Yiannakis Kyprianides,https://www.rbfa.be/en/international-game/1435
76,1999-02-09,20:00,International friendly,,Belgium,Czech Republic,0,1,0-1,Czech Republic,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Georges Leekens,Jan Wegereef,https://www.rbfa.be/en/international-game/76
77,1999-03-27,20:00,International friendly,,Belgium,Bulgaria,0,1,0-1,Bulgaria,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Georges Leekens,Domenico Messina,https://www.rbfa.be/en/international-game/77
267,1999-03-30,20:00,International friendly,,Belgium,Egypt,0,1,0-1,Egypt,home,L,true,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Liège,Georges Leekens,Dominique Tavel,https://www.rbfa.be/en/international-game/267
78,1999-04-28,20:45,International friendly,,Romania,Belgium,1,0,1-0,Romania,away,L,true,Steaua Stadion,Steaua Stadion,Boekarest,Georges Leekens,Georgios Fassolis,https://www.rbfa.be/en/international-game/78
1486,1999-05-30,13:30,Friendly tournament,,Belgium,Peru,1,1,1-1,Peru,home,D,true,Nishikyogoku,Nishikyogoku,Kyoto,Georges Leekens,Naotsugu Fuse,https://www.rbfa.be/en/international-game/1486
1312,1999-06-03,19:00,Friendly tournament,,Belgium,Japan,0,0,0-0,Japan,home,D,true,National,National,Tokyo,Georges Leekens,Tae-Young Kim,https://www.rbfa.be/en/international-game/1312
1876,1999-06-05,20:00,Friendly tournament,,Korea Republic,Belgium,1,2,1-2,Korea Republic,away,W,true,Chamshil Olympic,Chamshil Olympic,Séoul,Georges Leekens,Masayoshi Okada,https://www.rbfa.be/en/international-game/1876
79,1999-08-18,20:00,International friendly,,Belgium,Finland,3,4,3-4,Finland,home,L,true,Jan Breydel Stadion,Stade Jan Breydel,Brugge,Georges Leekens,Alain Hamer,https://www.rbfa.be/en/international-game/79
80,1999-09-04,20:30,International friendly,,Netherlands,Belgium,5,5,5-5,Netherlands,away,D,true,De Kuip,De Kuip,Rotterdam,Robert Waseige,Urs Meier,https://www.rbfa.be/en/international-game/80
81,1999-09-07,20:45,International friendly,,Belgium,Morocco,4,0,4-0,Morocco,home,W,true,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Liège,Robert Waseige,Georgios Fassolis,https://www.rbfa.be/en/international-game/81
2021,1999-10-10,15:00,International friendly,,England,Belgium,2,1,2-1,England,away,L,true,Stadium Of The Light,Stadium Of The Light,Sunderland,Robert Waseige,Anders Frisk,https://www.rbfa.be/en/international-game/2021
1982,1999-11-13,20:45,International friendly,,Italy,Belgium,1,3,1-3,Italy,away,W,true,Stadio Via Del Mare,Stadio Via Del Mare,Lecce,Robert Waseige,Edgar Steinborn,https://www.rbfa.be/en/international-game/1982
1344,2000-02-23,20:45,International friendly,,Belgium,Portugal,1,1,1-1,Portugal,home,D,true,Stade Du Pays De Charleroi,Stade du Pays de Charleroi,Charleroi,Robert Waseige,Erik Fisker Knud,https://www.rbfa.be/en/international-game/1344
55,2000-03-29,20:00,International friendly,,Belgium,Netherlands,2,2,2-2,Netherlands,home,D,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Robert Waseige,Stefano Braschi,https://www.rbfa.be/en/international-game/55
1873,2000-04-26,19:45,International friendly,,Norway,Belgium,0,2,0-2,Norway,away,W,true,Ullevaal,Ullevaal,Oslo,Robert Waseige,Thomas Mccurry,https://www.rbfa.be/en/international-game/1873
1968,2000-06-03,19:15,International friendly,,Denmark,Belgium,2,2,2-2,Denmark,away,D,true,Parken Stadion,Stade Parken,Kopenhagen,Robert Waseige,Hellmut Krug,https://www.rbfa.be/en/international-game/1968
102,2000-06-10,20:45,UEFA European Championship,Belgium - Netherlands - 2000,Belgium,Sweden,2,1,2-1,Sweden,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Robert Waseige,Markus Merk,https://www.rbfa.be/en/international-game/102
1389,2000-06-14,20:45,UEFA European Championship,Belgium - Netherlands - 2000,Belgium,Italy,0,2,0-2,Italy,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Robert Waseige,Maria Garcia-Aranda José,https://www.rbfa.be/en/international-game/1389
103,2000-06-19,20:45,UEFA European Championship,Belgium - Netherlands - 2000,Turkey,Belgium,2,0,2-0,Turkey,away,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Robert Waseige,Milton Nielsen Kim,https://www.rbfa.be/en/international-game/103
1724,2000-08-16,20:45,International friendly,,Bulgaria,Belgium,1,3,1-3,Bulgaria,away,W,true,Georgi Asparuhov,Georgi Asparuhov,Sofia,Robert Waseige,Kyros Vassaras,https://www.rbfa.be/en/international-game/1724
2158,2000-09-02,20:00,FIFA WC Qualifiers,Japan - Korea Republic - 2002,Belgium,Croatia,0,0,0-0,Croatia,home,D,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Robert Waseige,Nikolai Levnikov,https://www.rbfa.be/en/international-game/2158
104,2000-10-07,20:15,FIFA WC Qualifiers,Japan - Korea Republic - 2002,Latvia,Belgium,0,4,0-4,Latvia,away,W,true,Skonto Stadium,Skonto Stadium,Riga,Robert Waseige,Leslie Irvine,https://www.rbfa.be/en/international-game/104
105,2001-02-28,20:15,FIFA WC Qualifiers,Japan - Korea Republic - 2002,Belgium,San Marino,10,1,10-1,San Marino,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Robert Waseige,Sten Kaldma,https://www.rbfa.be/en/international-game/105
94,2001-03-24,15:00,FIFA WC Qualifiers,Japan - Korea Republic - 2002,Scotland,Belgium,2,2,2-2,Scotland,away,D,true,Hampden Park,Hampden Park,Glasgow,Robert Waseige,Milton Nielsen Kim,https://www.rbfa.be/en/international-game/94
95,2001-04-25,20:30,International friendly,,Czech Republic,Belgium,1,1,1-1,Czech Republic,away,D,true,Letna,Letna,Pragues,Robert Waseige,Darko Ceferin,https://www.rbfa.be/en/international-game/95
101,2001-06-02,20:00,Qualification,Japan - Korea Republic - 2002,Belgium,Latvia,3,1,3-1,Latvia,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Robert Waseige,Ivan Dobrinov,https://www.rbfa.be/en/international-game/101
96,2001-06-06,20:30,Qualification,Japan - Korea Republic - 2002,San Marino,Belgium,1,4,1-4,San Marino,away,W,true,Di Serravalle,Di Serravalle,Serravalle,Robert Waseige,Haim Yakov,https://www.rbfa.be/en/international-game/96
2181,2001-08-15,18:00,International friendly,,Finland,Belgium,4,1,4-1,Finland,away,L,true,,,Helsinki,Robert Waseige,Hartmut Strampe,https://www.rbfa.be/en/international-game/2181
98,2001-09-05,20:15,Qualification,Japan - Korea Republic - 2002,Belgium,Scotland,2,0,2-0,Scotland,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Robert Waseige,Manuel Mejuto Gonzalez,https://www.rbfa.be/en/international-game/98
99,2001-10-06,18:00,Qualification,Japan - Korea Republic - 2002,Croatia,Belgium,1,0,1-0,Croatia,away,L,true,Maksimir,Maksimir,Zagreb,Robert Waseige,Hellmut Krug,https://www.rbfa.be/en/international-game/99
2361,2001-11-10,20:15,Play-offs,Japan - Korea Republic - 2002,Belgium,Czech Republic,1,0,1-0,Czech Republic,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Robert Waseige,Urs Meier,https://www.rbfa.be/en/international-game/2361
2381,2001-11-14,20:15,Play-offs,Japan - Korea Republic - 2002,Czech Republic,Belgium,0,1,0-1,Czech Republic,away,W,true,Letna,Letna,Pragues,Robert Waseige,Anders Frisk,https://www.rbfa.be/en/international-game/2381
2521,2002-02-13,20:15,International friendly,,Belgium,Norway,1,0,1-0,Norway,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Robert Waseige,Fransisco Silva,https://www.rbfa.be/en/international-game/2521
1488,2002-03-27,00:00,International friendly,,Greece,Belgium,3,2,3-2,Greece,away,L,true,Panahaika,Panahaika,Patras,Robert Waseige,Spiridon Papadakos,https://www.rbfa.be/en/international-game/1488
2601,2002-04-17,20:15,International friendly,,Belgium,Slovakia,1,1,1-1,Slovakia,home,D,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Robert Waseige,Bruno Coue,https://www.rbfa.be/en/international-game/2601
2641,2002-05-14,20:15,International friendly,,Belgium,Algeria,0,0,0-0,Algeria,home,D,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Robert Waseige,Klaus Rogalla,https://www.rbfa.be/en/international-game/2641
100,2002-05-18,20:45,International friendly,,France,Belgium,1,2,1-2,France,away,W,true,Stade De France,Stade de France,Parijs,Robert Waseige,Valentin Ivanov,https://www.rbfa.be/en/international-game/100
2701,2002-05-26,14:00,International friendly,,Belgium,Costa Rica,1,0,1-0,Costa Rica,home,W,true,Kumamoto,Kumamoto,Kumamoto,Robert Waseige,Kazuhiko Matsumura,https://www.rbfa.be/en/international-game/2701
2721,2002-06-04,18:00,FIFA World Cup,Japan - Korea Republic - 2002,Japan,Belgium,2,2,2-2,Japan,away,D,true,Saitama,Saitama,Saitama,Robert Waseige,William Mattus,https://www.rbfa.be/en/international-game/2721
2741,2002-06-10,18:00,FIFA World Cup,Japan - Korea Republic - 2002,Tunisia,Belgium,1,1,1-1,Tunisia,away,D,true,Oita Big Eye,Oita Big Eye,Oïta,Robert Waseige,Mark Shield,https://www.rbfa.be/en/international-game/2741
2781,2002-06-14,15:30,FIFA World Cup,Japan - Korea Republic - 2002,Belgium,Russia,3,2,3-2,Russia,home,W,true,Shizuoka Ecopa,Shizuoka Ecopa,Shizuoka,Robert Waseige,Kim Milton Nielsen,https://www.rbfa.be/en/international-game/2781
2801,2002-06-17,20:30,FIFA World Cup,Japan - Korea Republic - 2002,Brazil,Belgium,2,0,2-0,Brazil,away,L,true,Kobe Wing,Kobe Wing,Kobe,Robert Waseige,Peter Prendergast,https://www.rbfa.be/en/international-game/2801
2861,2002-08-21,20:00,International friendly,,Poland,Belgium,1,1,1-1,Poland,away,D,true,Pogon,Pogon,Szczecin,Eddy Snelders,Martin Ingvarsson,https://www.rbfa.be/en/international-game/2861
2881,2002-09-07,20:00,Qualification,Portugal - 2004,Belgium,Bulgaria,0,2,0-2,Bulgaria,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Eddy Snelders,Terje Hauge,https://www.rbfa.be/en/international-game/2881
2921,2002-10-12,20:00,Qualification,Portugal - 2004,Andorra,Belgium,0,1,0-1,Andorra,away,W,true,Estadi Comunal,Estadi Comunal,Andorra La Vella,Eddy Snelders,Karen Nalbandyan,https://www.rbfa.be/en/international-game/2921
2992,2002-10-16,21:30,Qualification,Portugal - 2004,Estonia,Belgium,0,1,0-1,Estonia,away,W,true,A Le Coq Arena,A Le Coq Arena,Tallinn,Eddy Snelders,Michael Riley,https://www.rbfa.be/en/international-game/2992
3028,2003-02-12,18:15,International friendly,,Algeria,Belgium,1,3,1-3,Algeria,away,W,true,,,Annaba,Eddy Snelders,,https://www.rbfa.be/en/international-game/3028
3194,2003-03-29,18:30,Qualification,Portugal - 2004,Croatia,Belgium,4,0,4-0,Croatia,away,L,true,Maksimir,Maksimir,Zagreb,Piet Erauw,Herbert Fandel,https://www.rbfa.be/en/international-game/3194
3195,2003-04-30,20:30,International friendly,,Belgium,Poland,3,1,3-1,Poland,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Marc Goossens,Douglas Mac Donald,https://www.rbfa.be/en/international-game/3195
3215,2003-06-07,19:15,Qualification,Portugal - 2004,Bulgaria,Belgium,2,2,2-2,Bulgaria,away,D,true,Vasil Levski Stadion,Vasil Levski Stadion,Sofia,Piet Erauw,Pierluigi Collina,https://www.rbfa.be/en/international-game/3215
3240,2003-06-11,20:15,Qualification,Portugal - 2004,Belgium,Andorra,3,0,3-0,Andorra,home,W,true,Jules Ottenstadion,Stade Jules Otten,Gent,Piet Erauw,Sergey Shmolik,https://www.rbfa.be/en/international-game/3240
3254,2003-08-20,20:15,International friendly,,Belgium,Netherlands,1,1,1-1,Netherlands,home,D,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Eddy Snelders,Herbert Fandel,https://www.rbfa.be/en/international-game/3254
3274,2003-09-10,20:15,Qualification,Portugal - 2004,Belgium,Croatia,2,1,2-1,Croatia,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Piet Erauw,Graham Poll,https://www.rbfa.be/en/international-game/3274
3334,2003-10-11,20:15,Qualification,Portugal - 2004,Belgium,Estonia,2,0,2-0,Estonia,home,W,true,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Liège,Piet Erauw,Massimo Busacca,https://www.rbfa.be/en/international-game/3334
3394,2004-02-18,20:15,International friendly,,Belgium,France,0,2,0-2,France,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Piet Erauw,Mark Halsey,https://www.rbfa.be/en/international-game/3394
3414,2004-03-31,20:30,International friendly,,Germany,Belgium,3,0,3-0,Germany,away,L,true,Müngersdorfstadion,Stade de Müngersdorf,Keulen,Piet Erauw,Jan Wegereef,https://www.rbfa.be/en/international-game/3414
3455,2004-04-28,20:15,International friendly,,Belgium,Turkey,2,3,2-3,Turkey,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Piet Erauw,Dick Van Egmond,https://www.rbfa.be/en/international-game/3455
3454,2004-05-29,20:30,International friendly,,Netherlands,Belgium,0,1,0-1,Netherlands,away,W,true,Philipsstadion,Philipsstadion,Eindhoven,Piet Erauw,Claude Colombo,https://www.rbfa.be/en/international-game/3454
3517,2004-08-18,19:00,International friendly,,Norway,Belgium,2,2,2-2,Norway,away,D,true,Ullevaal,Ullevaal,Oslo,Aimé Anthuenis,Krzysztof Slupik,https://www.rbfa.be/en/international-game/3517
3474,2004-09-04,20:15,Qualification,Germany - 2006,Belgium,Lithuania,1,1,1-1,Lithuania,home,D,true,Stade Du Pays De Charleroi,Stade du Pays de Charleroi,Charleroi,Eddy Snelders,Loizos Loizou,https://www.rbfa.be/en/international-game/3474
3774,2004-10-09,21:45,FIFA WC Qualifiers,Germany - 2006,Spain,Belgium,2,0,2-0,Spain,away,L,true,Campos De Sport El Sardinero,Campos De Sport El Sardinero,Santander,Piet Erauw,Kim Milton Nielsen,https://www.rbfa.be/en/international-game/3774
3895,2004-11-17,20:15,Qualification,Germany - 2006,Belgium,Serbia and Montenegro,0,2,0-2,Serbia and Montenegro,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Piet Erauw,Peter Frödfeldt,https://www.rbfa.be/en/international-game/3895
4075,2005-02-09,20:00,International friendly,,Egypt,Belgium,4,0,4-0,Egypt,away,L,true,Osman Ahmed Osman,Osman Ahmed Osman,Le Caire,André Vanderheiden,Ahmed El-Beltagy,https://www.rbfa.be/en/international-game/4075
4255,2005-03-26,20:15,Qualification,Germany - 2006,Belgium,Bosnia-Herzegovina,4,1,4-1,Bosnia-Herzegovina,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Marc Goossens,Vladimir Hrinak,https://www.rbfa.be/en/international-game/4255
4276,2005-03-30,20:30,Qualification,Germany - 2006,San Marino,Belgium,1,2,1-2,San Marino,away,W,true,Stadio Olimpico,Stade olympique de Rome,Serravalle,Marc Goossens,George Kasnaferis,https://www.rbfa.be/en/international-game/4276
4737,2005-06-04,20:15,Qualification,Germany - 2006,Serbia and Montenegro,Belgium,0,0,0-0,Serbia and Montenegro,away,D,true,Fk Crvena Zvezda,Fk Crvena Zvezda,Belgrado,Marc Goossens,Valentin Ivanov,https://www.rbfa.be/en/international-game/4737
4777,2005-08-17,20:15,International friendly,,Belgium,Greece,2,0,2-0,Greece,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Eddy Snelders,Espen Berntsen,https://www.rbfa.be/en/international-game/4777
4757,2005-09-03,20:15,Qualification,Germany - 2006,Bosnia-Herzegovina,Belgium,1,0,1-0,Bosnia-Herzegovina,away,L,true,Bilino Polje,Bilino Polje,Zenica,Eddy Snelders,Olegario Bartolo Faustino,https://www.rbfa.be/en/international-game/4757
4758,2005-09-07,20:30,Qualification,Germany - 2006,Belgium,San Marino,8,0,8-0,San Marino,home,W,true,Fc Germinal Beerschot Ant,Fc Germinal Beerschot Ant,Antwerpen,Eddy Snelders,Ian Stokes,https://www.rbfa.be/en/international-game/4758
4759,2005-10-08,20:45,Qualification,Germany - 2006,Belgium,Spain,0,2,0-2,Spain,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Eddy Snelders,Lubos Michel,https://www.rbfa.be/en/international-game/4759
4760,2005-10-12,21:30,Qualification,Germany - 2006,Belgium,Lithuania,1,1,1-1,Lithuania,home,D,true,Vilnius,Vilnius,Vilnius,Eddy Snelders,Michael Riley,https://www.rbfa.be/en/international-game/4760
4897,2006-03-01,20:15,International friendly,,Luxembourg,Belgium,0,2,0-2,Luxembourg,away,W,true,Josy Barthel Stadion,Stade Josy Barthel,Luxemburg,André Vanderheiden,Thomas Einwaller,https://www.rbfa.be/en/international-game/4897
4963,2006-05-11,20:30,International friendly,,Belgium,Saudi Arabia,2,1,2-1,Saudi Arabia,home,W,true,Wagner En Partners Stadion,Wagner En Partners Stadion,Sittard,Rene Vandereycken,Ruud Bossen,https://www.rbfa.be/en/international-game/4963
4983,2006-05-20,19:00,International friendly,,Slovakia,Belgium,1,1,1-1,Slovakia,away,D,true,,,,Rene Vandereycken,Viktor Kassai,https://www.rbfa.be/en/international-game/4983
5003,2006-05-24,20:30,International friendly,,Belgium,Turkey,3,3,3-3,Turkey,home,D,true,Luminus Arena,Luminus Arena,Genk,Rene Vandereycken,Fritz Stuchlik,https://www.rbfa.be/en/international-game/5003
5023,2006-08-16,20:45,UEFA EC Qualifiers,Switzerland - Austria - 2008,Belgium,Kazakhstan,0,0,0-0,Kazakhstan,home,D,true,Constant Vanden Stock Stadion,Stade Constant Vanden Stock,Brussel,Rene Vandereycken,Mark Courtney,https://www.rbfa.be/en/international-game/5023
5043,2006-09-06,21:00,UEFA EC Qualifiers,Switzerland - Austria - 2008,Armenia,Belgium,0,1,0-1,Armenia,away,W,true,Republican,Republican,Yerevan,André Vanderheiden,Gerald Lehner,https://www.rbfa.be/en/international-game/5043
5063,2006-10-07,20:15,UEFA EC Qualifiers,Switzerland - Austria - 2008,Serbia,Belgium,1,0,1-0,Serbia,away,L,true,Fk Crvena Zvezda,Fk Crvena Zvezda,Belgrado,Rene Vandereycken,Domenico Messina,https://www.rbfa.be/en/international-game/5063
5083,2006-10-11,20:45,UEFA EC Qualifiers,Switzerland - Austria - 2008,Belgium,Azerbaijan,3,0,3-0,Azerbaijan,home,W,true,Constant Vanden Stock Stadion,Stade Constant Vanden Stock,Brussel,Rene Vandereycken,Romans Lajuks,https://www.rbfa.be/en/international-game/5083
5103,2006-11-15,20:30,UEFA EC Qualifiers,Switzerland - Austria - 2008,Belgium,Poland,0,1,0-1,Poland,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,André Vanderheiden,Stuart Dougal,https://www.rbfa.be/en/international-game/5103
5123,2007-02-07,20:45,International friendly,,Belgium,Czech Republic,0,2,0-2,Czech Republic,home,L,true,Fenixstadion,Fenixstadion,Genk,André Vanderheiden,Jacek Granat,https://www.rbfa.be/en/international-game/5123
5143,2007-03-24,21:00,UEFA EC Qualifiers,Switzerland - Austria - 2008,Portugal,Belgium,4,0,4-0,Portugal,away,L,true,José Alvalade,José Alvalade,Lissabon,André Vanderheiden,Kyros Vassaras,https://www.rbfa.be/en/international-game/5143
5163,2007-06-02,20:45,UEFA EC Qualifiers,Switzerland - Austria - 2008,Belgium,Portugal,1,2,1-2,Portugal,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,André Vanderheiden,Martin Hansson,https://www.rbfa.be/en/international-game/5163
5183,2007-06-06,20:15,UEFA EC Qualifiers,Switzerland - Austria - 2008,Finland,Belgium,2,0,2-0,Finland,away,L,true,Olympic Stadion,Stade olympique,Helsinki,André Vanderheiden,Michael Riley,https://www.rbfa.be/en/international-game/5183
5203,2007-08-22,20:45,UEFA EC Qualifiers,Switzerland - Austria - 2008,Belgium,Serbia,3,2,3-2,Serbia,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,André Vanderheiden,Terje Hauge,https://www.rbfa.be/en/international-game/5203
