Date,Lieu,,Hôte,Visiteur,,Score,Compétition,Article,,Vidéo,,Vidéo
29/05/2013,Cleveland,https://ds1.static.rtbf.be/uploader/image/5/2/c/beta_27f1c9ab609649ffcae5466791a6c3e2.png,États-Unis,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-4,Amical,http://www.rtbf.be/video/detail_le-resume-d-etats-unis-belgique-2-4-29-mai-2013-c-delstanches?id=1827870,"<a href=""http://www.rtbf.be/video/detail_le-resume-d-etats-unis-belgique-2-4-29-mai-2013-c-delstanches?id=1827870"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-d-etats-unis-belgique-2-4-29-mai-2013-c-delstanches?id=1827870,200,http://www.rtbf.be/video/detail_le-resume-d-etats-unis-belgique-2-4-29-mai-2013-c-delstanches?id=1827870
26/03/2013,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Macédoine du Nord,https://ds1.static.rtbf.be/uploader/image/f/e/8/beta_43e8faa71d8522b038490cdd5c87f4ee.png,1-0,Qualifs CM 14,http://www.rtbf.be/sport/football/diablesrouges/detail_belgique-macedoine-le-resume-video-en-direct-live?id=7956429,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-macedoine-1-0-26-mars-2013-o-gaspard?id=1810634"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-macedoine-1-0-26-mars-2013-o-gaspard?id=1810634,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-macedoine-1-0-26-mars-2013-o-gaspard?id=1810634
22/03/2013,Skopje,https://ds1.static.rtbf.be/uploader/image/f/e/8/beta_43e8faa71d8522b038490cdd5c87f4ee.png,Macédoine du Nord,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-2,Qualifs CM 14,http://www.rtbf.be/sport/football/diablesrouges/detail_macedoine-belgique-les-compositions?id=7953729,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-macedoine-belgique-0-2-22-mars-2013-k-paepen?id=1809539"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-macedoine-belgique-0-2-22-mars-2013-k-paepen?id=1809539,200,http://www.rtbf.be/video/detail_le-resume-de-macedoine-belgique-0-2-22-mars-2013-k-paepen?id=1809539
06/02/2013,Bruges,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Slovaquie,https://ds1.static.rtbf.be/uploader/image/a/5/6/beta_a304b73b4958334b1b786e25a8346b48.png,2-1,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_belgique-slovaquie-le-match-et-le-resume-video-en-direct-live?id=7922368,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-slovaquie-2-1-6-fevrier-2013-c-delstanches?id=1797617"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-slovaquie-2-1-6-fevrier-2013-c-delstanches?id=1797617,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-slovaquie-2-1-6-fevrier-2013-c-delstanches?id=1797617
14/11/2012,Bucarest,https://ds1.static.rtbf.be/uploader/image/7/5/c/beta_587c37f89497d1ee342b3e71732da95a.png,Roumanie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-1,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_les-diables-veulent-continuer-sur-leur-lancee?id=7874242,"<a href=""https://auvio.rtbf.be/media/diables-rouges-roumanie-belgique-14-novembre-2012-2-1-3479732"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-roumanie-belgique-14-novembre-2012-2-1-3479732,200,https://auvio.rtbf.be/media/diables-rouges-roumanie-belgique-14-novembre-2012-2-1-3479732
16/10/2012,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Écosse,https://ds1.static.rtbf.be/uploader/image/a/6/6/beta_5547d7edc48896ce56163d0c9f8e1733.png,2-0,Qualifs CM 14,http://www.rtbf.be/sport/football/diablesrouges/detail_football-diables-rouges-belgique-ecosse-en-direct-live-le-resume-video?id=7857745,"<a href=""http://www.rtbf.be/sport/video/detail_le-resume-de-belgique-ecosse-2-0-16-octobre-2012-c-delstanches?id=1768250&mediaset=rtbfsport--home&type=video"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/sport/video/detail_le-resume-de-belgique-ecosse-2-0-16-octobre-2012-c-delstanches?id=1768250&mediaset=rtbfsport--home&type=video,200,http://www.rtbf.be/sport/video/detail_le-resume-de-belgique-ecosse-2-0-16-octobre-2012-c-delstanches?id=1768250&mediaset=rtbfsport--home&type=video
12/10/2012,Belgrade,https://ds1.static.rtbf.be/uploader/image/e/3/5/beta_621d05d08b792640f49ce9fb83eb04dd.png,Serbie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-3,Qualifs CM 14,http://www.rtbf.be/sport/football/coupedumonde/detail_serbie-belgique-les-compos?id=7854925,"<a href=""http://www.rtbf.be/sport/video/detail_serbie-belgique-0-3-le-resume?id=1767048&mediaset=rtbfsport--home&type=video"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/sport/video/detail_serbie-belgique-0-3-le-resume?id=1767048&mediaset=rtbfsport--home&type=video,200,http://www.rtbf.be/sport/video/detail_serbie-belgique-0-3-le-resume?id=1767048&mediaset=rtbfsport--home&type=video
11/09/2012,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Croatie,https://ds1.static.rtbf.be/uploader/image/6/5/d/beta_628df624a76b9b87187c46d5e2e4fe59.png,1-1,Qualifs CM 14,http://www.rtbf.be/sport/football/diablesrouges/detail_belgique-croatie-les-compos-probables?id=7836602,"<a href=""http://www.rtbf.be/sport/video/detail_belgique-croatie-le-resume?id=1758247&mediaset=rtbfsport--home&type=video"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/sport/video/detail_belgique-croatie-le-resume?id=1758247&mediaset=rtbfsport--home&type=video,200,http://www.rtbf.be/sport/video/detail_belgique-croatie-le-resume?id=1758247&mediaset=rtbfsport--home&type=video
07/09/2012,Cardiff,https://ds1.static.rtbf.be/uploader/image/b/9/5/beta_fcc5c463793f1724ca2e8957ab5ceae9.png,pays de Galles,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-2,Qualifs CM 14,http://www.rtbf.be/sport/football/diablesrouges/detail_pays-de-galles-belgique-les-compos?id=7834991,"<a href=""http://www.rtbf.be/sport/video/detail_pays-de-galles-belgique-le-resume-0-2?id=1757286&mediaset=rtbfsport--home&type=video"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/sport/video/detail_pays-de-galles-belgique-le-resume-0-2?id=1757286&mediaset=rtbfsport--home&type=video,200,http://www.rtbf.be/sport/video/detail_pays-de-galles-belgique-le-resume-0-2?id=1757286&mediaset=rtbfsport--home&type=video
15/08/2012,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,4-2,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_suivez-belgique-pays-bas-en-direct-audio-20h30?id=7822444,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-pays-bas-15-aout-2012-4-2-1751752"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-pays-bas-15-aout-2012-4-2-1751752,200,https://auvio.rtbf.be/media/diables-rouges-belgique-pays-bas-15-aout-2012-4-2-1751752
02/06/2012,Londres,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,Angleterre,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-0,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_angleterre-belgique-le-resume-video-du-match-en-direct-live?id=7780013,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-angleterre-belgique-1-0-02-juin-2012-k-paepen?id=1734039"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-angleterre-belgique-1-0-02-juin-2012-k-paepen?id=1734039,200,http://www.rtbf.be/video/detail_le-resume-de-angleterre-belgique-1-0-02-juin-2012-k-paepen?id=1734039
25/05/2012,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Montenegro,https://ds1.static.rtbf.be/uploader/image/7/7/c/beta_99d04f119468f1203c385340d2c535f0.jpg,2-2,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_belgique-montenegro-le-resume-video-en-direct-live-commente?id=7776012,"<a href=""http://www.rtbf.be/video/detail_belgique-montenegro-le-resume?id=1732161"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_belgique-montenegro-le-resume?id=1732161,200,http://www.rtbf.be/video/detail_belgique-montenegro-le-resume?id=1732161
29/02/2012,Heraklion,https://static-content.rtbf.be/uploader/image/2/8/6/beta_c021e3ce519c47364bed871ee5493119.png,Grèce,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-1,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_grece-belgique-direct-audio-et-commente-de-la-rencontre-amicale?id=7654943,"<a href=""http://www.rtbf.be/sport/video/detail_grece-belgique-1-1-le-resume-b-deceuninck?id=1679163&mediaset=rtbfsport--home&type=video"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/sport/video/detail_grece-belgique-1-1-le-resume-b-deceuninck?id=1679163&mediaset=rtbfsport--home&type=video,200,http://www.rtbf.be/sport/video/detail_grece-belgique-1-1-le-resume-b-deceuninck?id=1679163&mediaset=rtbfsport--home&type=video
15/11/2011,Paris,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-0,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_france-belgique-les-compos?id=7081933,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-france-belgique-0-0-15-novembre-2011-l-bruwier?id=1399283"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-france-belgique-0-0-15-novembre-2011-l-bruwier?id=1399283,200,http://www.rtbf.be/video/detail_le-resume-de-france-belgique-0-0-15-novembre-2011-l-bruwier?id=1399283
11/11/2011,Liège,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Roumanie,https://ds1.static.rtbf.be/uploader/image/7/5/c/beta_587c37f89497d1ee342b3e71732da95a.png,2-1,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_roumanie-belgique-histoire-d-un-duel?id=7867702,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-roumanie-2-1-11-novembre-2011-p-deprez?id=1770602"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-roumanie-2-1-11-novembre-2011-p-deprez?id=1770602,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-roumanie-2-1-11-novembre-2011-p-deprez?id=1770602
11/10/2011,Dusseldorf,https://ds1.static.rtbf.be/uploader/image/2/a/9/beta_90e1d8b39c834e5eed79553e84915465.png,Allemagne,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-1,Qualifs Euro 12,http://www.rtbf.be/sport/football/diablesrouges/detail_allemagne-belgique-suivre-la-rencontre-de-l-euro-2012-en-direct-live?id=6898143,"<a href=""https://auvio.rtbf.be/media/diables-rouges-allemagne-belgique-11-octobre-2011-3-1-2493760"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-allemagne-belgique-11-octobre-2011-3-1-2493760,200,https://auvio.rtbf.be/media/diables-rouges-allemagne-belgique-11-octobre-2011-3-1-2493760
07/10/2011,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Kazakhstan,https://ds1.static.rtbf.be/uploader/image/5/c/a/beta_652ee6f0f46036c4fe027058708de483.png,4-1,Qualifs Euro 12,http://www.rtbf.be/sport/football/diablesrouges/detail_la-soiree-presque-ideale-pour-les-diables?id=6879193,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-kazakhstan-07-octobre-2011-4-1-2476034"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-kazakhstan-07-octobre-2011-4-1-2476034,200,https://auvio.rtbf.be/media/diables-rouges-belgique-kazakhstan-07-octobre-2011-4-1-2476034
06/09/2011,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,États-Unis,https://ds1.static.rtbf.be/uploader/image/5/2/c/beta_27f1c9ab609649ffcae5466791a6c3e2.png,1-0,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_en-direct-belgique-usa-0-0?id=6708693,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-etats-unis-1-0-06-septembre-2011-l-bruwier?id=1825746"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-etats-unis-1-0-06-septembre-2011-l-bruwier?id=1825746,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-etats-unis-1-0-06-septembre-2011-l-bruwier?id=1825746
02/09/2011,Bakou,https://static-content.rtbf.be/uploader/image/c/4/8/beta_1bd1a9aaea29653df2909c5bbe2a3685.png,Azerbaidjan,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-1,Qualifs Euro 12,http://www.rtbf.be/sport/football/diablesrouges/detail_azerbaidjan-belgique-avec-hazard?id=6689093,"<a href=""https://auvio.rtbf.be/media/diables-rouges-azerbaidjan-belgique-02-septembre-2011-1-1-2493766"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-azerbaidjan-belgique-02-septembre-2011-1-1-2493766,200,https://auvio.rtbf.be/media/diables-rouges-azerbaidjan-belgique-02-septembre-2011-1-1-2493766
10/08/2011,Ljubljana,https://ds1.static.rtbf.be/uploader/image/0/7/3/beta_375bbd84a1eab65823bbfa5463f7f0b2.png,Slovénie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-0,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_en-direct-slovenie-belgique-0-0?id=6576673,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-slovenie-belgique-0-0-10-aout-2011-g-wery?id=1844473"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-slovenie-belgique-0-0-10-aout-2011-g-wery?id=1844473,200,http://www.rtbf.be/video/detail_le-resume-de-slovenie-belgique-0-0-10-aout-2011-g-wery?id=1844473
03/06/2011,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Turquie,https://ds1.static.rtbf.be/uploader/image/4/f/3/beta_71a3fa5e164874b86adf5ec2dcbe2bd4.png,1-1,Qualifs Euro 12,http://www.rtbf.be/sport/football/euro/detail_belgique-turquie-les-compos?id=6217073,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-turquie-3-juin-2011-1-1-3480113"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-turquie-3-juin-2011-1-1-3480113,200,https://auvio.rtbf.be/media/diables-rouges-belgique-turquie-3-juin-2011-1-1-3480113
29/03/2011,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Azerbaidjan,https://static-content.rtbf.be/uploader/image/c/4/8/beta_1bd1a9aaea29653df2909c5bbe2a3685.png,4-1,Qualifs Euro 12,http://www.rtbf.be/sport/football/detail_la-belgique-confirme-contre-l-azerbaidjan?id=5858903,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-azerbaidjan-29-mars-2011-4-1-2493800"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-azerbaidjan-29-mars-2011-4-1-2493800,200,https://auvio.rtbf.be/media/diables-rouges-belgique-azerbaidjan-29-mars-2011-4-1-2493800
25/03/2011,Vienne,https://ds1.static.rtbf.be/uploader/image/b/d/e/beta_7275f874f6e0009d578d68577b51e004.png,Autriche,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-2,Qualifs Euro 12,http://www.rtbf.be/sport/football/detail_autriche-0-2-belgique-en-direct?id=5837543,"<a href=""https://auvio.rtbf.be/media/diables-rouges-autriche-belgique-25-mars-2011-0-2-2408093"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-autriche-belgique-25-mars-2011-0-2-2408093,200,https://auvio.rtbf.be/media/diables-rouges-autriche-belgique-25-mars-2011-0-2-2408093
09/02/2011,Gand,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Finlande,https://static-content.rtbf.be/uploader/image/6/e/2/beta_0382c58ffaa212e2caeb9ae3d4a18e26.png,1-1,Amical,http://www.rtbf.be/sport/football/detail_bilan-mitige-pour-les-diables?id=5592773,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-finlande-1-1-09-fevrier-2011-l-bruwier?id=1792310"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-finlande-1-1-09-fevrier-2011-l-bruwier?id=1792310,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-finlande-1-1-09-fevrier-2011-l-bruwier?id=1792310
17/11/2010,Voronezh,https://ds1.static.rtbf.be/uploader/image/a/7/b/beta_bc95ae745631e8525893665d44d3bfd2.png,Russie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-2,Amical,http://www.rtbf.be/sport/football/detail_les-belges-donnent-une-lecon-a-advocaat?id=4577363,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-russie-belgique-0-2-17-novembre-2010-c-delstanches?id=1930857"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-russie-belgique-0-2-17-novembre-2010-c-delstanches?id=1930857,200,http://www.rtbf.be/video/detail_le-resume-de-russie-belgique-0-2-17-novembre-2010-c-delstanches?id=1930857
12/10/2010,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Autriche,https://ds1.static.rtbf.be/uploader/image/b/d/e/beta_7275f874f6e0009d578d68577b51e004.png,4-4,Qualifs Euro 12,http://www.rtbf.be/sport/foot-direct/euro/eliminatoires/groupe-a/rencontre/127402/belgique-autriche/direct,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-autriche-12-octobre-2010-4-4-2417117"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-autriche-12-octobre-2010-4-4-2417117,200,https://auvio.rtbf.be/media/diables-rouges-belgique-autriche-12-octobre-2010-4-4-2417117
08/10/2010,Astana,https://ds1.static.rtbf.be/uploader/image/5/c/a/beta_652ee6f0f46036c4fe027058708de483.png,Kazakhstan,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-2,Qualifs Euro 12,https://www.rtbf.be/sport/football/detail_ogunjimi-offre-la-victoire-aux-diables?id=3737443,"<a href=""https://www.rtbf.be/auvio/detail_kazakhstan-belgique-08-octobre-2010-0-2?id=2417115"" target=""_blank"">Vidéo 🎥</a>",https://www.rtbf.be/auvio/detail_kazakhstan-belgique-08-octobre-2010-0-2?id=2417115,200,https://www.rtbf.be/auvio/detail_kazakhstan-belgique-08-octobre-2010-0-2?id=2417115
07/09/2010,Istanbul,https://ds1.static.rtbf.be/uploader/image/4/f/3/beta_71a3fa5e164874b86adf5ec2dcbe2bd4.png,Turquie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-2,Qualifs Euro 12,https://www.rtbf.be/sport/football/detail_les-diables-deja-a-6-points-du-duo-allemagne-turquie-videos?id=3634283#videos,"<a href=""https://www.rtbf.be/auvio/detail_turquie-belgique-3-2-le-resume-c-delstanches?id=2417122"" target=""_blank"">Vidéo 🎥</a>",https://www.rtbf.be/auvio/detail_turquie-belgique-3-2-le-resume-c-delstanches?id=2417122,200,https://www.rtbf.be/auvio/detail_turquie-belgique-3-2-le-resume-c-delstanches?id=2417122
03/09/2010,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Allemagne,https://ds1.static.rtbf.be/uploader/image/2/a/9/beta_90e1d8b39c834e5eed79553e84915465.png,0-1,Qualifs Euro 12,https://www.rtbf.be/sport/football/detail_la-belgique-seduit-mais-s-incline-face-a-l-allemagne-video?id=3624073,"<a href=""https://www.rtbf.be/auvio/detail_belgique-allemagne-0-1-le-resume-q-volvert?id=2417123"" target=""_blank"">Vidéo 🎥</a>",https://www.rtbf.be/auvio/detail_belgique-allemagne-0-1-le-resume-q-volvert?id=2417123,200,https://www.rtbf.be/auvio/detail_belgique-allemagne-0-1-le-resume-q-volvert?id=2417123
11/08/2010,Turku,https://static-content.rtbf.be/uploader/image/6/e/2/beta_0382c58ffaa212e2caeb9ae3d4a18e26.png,Finlande,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-0,Amical,http://www.rtbf.be/sport/football/detail_une-bien-pale-belgique-s-incline-en-finlande-videos?id=3553563,"<a href=""https://www.rtbf.be/auvio/detail_le-resume-de-finlande-belgique-1-0-11-aout-2010-k-paepen?id=1844472"" target=""_blank"">Vidéo 🎥</a>",https://www.rtbf.be/auvio/detail_le-resume-de-finlande-belgique-1-0-11-aout-2010-k-paepen?id=1844472,200,https://www.rtbf.be/auvio/detail_le-resume-de-finlande-belgique-1-0-11-aout-2010-k-paepen?id=1844472
